,article_idx,link_idx
95219,3599,1425
95220,3599,1473
95221,3599,1725
95222,3599,2089
95223,3599,2113
95224,3599,2215
95225,3599,2233
95226,3599,2450
95227,3599,2557
95228,3599,2622
95229,3599,2724
95230,3599,2738
95231,3599,2739
95232,3599,2786
95233,3599,2838
95234,3599,2917
95235,3599,2922
95236,3599,2929
95237,3599,3263
95238,3599,3349
95239,3599,3386
95240,3599,3389
95241,3599,3432
95242,3599,3458
95243,3599,3459
95244,3599,3556
95245,3599,3559
95246,3599,3597
95247,3599,3694
95248,3599,3750
95249,3599,3819
95250,3599,4005
95251,3599,4011
95252,3599,4137
95253,3599,4264
95254,3599,4286
95255,3599,4298
95256,3599,4413
95257,3599,4531
95258,3600,143
95259,3600,159
95260,3600,239
95261,3600,259
95262,3600,325
95263,3600,334
95264,3600,351
95265,3600,394
95266,3600,415
95267,3600,536
95268,3600,538
95269,3600,639
95270,3600,653
95271,3600,678
95272,3600,719
95273,3600,1108
95274,3600,783
95275,3600,860
95276,3600,883
95277,3600,932
95278,3600,959
95279,3600,991
95280,3600,1043
95281,3600,1070
95282,3600,1083
95283,3600,1093
95284,3600,1101
95285,3600,1106
95286,3600,1171
95287,3600,1218
95288,3600,1295
95289,3600,1346
95290,3600,1381
95291,3600,1409
95292,3600,1424
95293,3600,1425
95294,3600,1431
95295,3600,1502
95296,3600,1559
95297,3600,1678
95298,3600,1685
95299,3600,1784
95300,3600,1801
95301,3600,1806
95302,3600,1836
95303,3600,1989
95304,3600,2027
95305,3600,2073
95306,3600,2107
95307,3600,2174
95308,3600,2318
95309,3600,2408
95310,3600,2411
95311,3600,2455
95312,3600,2495
95313,3600,2496
95314,3600,2514
95315,3600,2564
95316,3600,2615
95317,3600,2738
95318,3600,2797
95319,3600,2803
95320,3600,2817
95321,3600,2854
95322,3600,2925
95323,3600,2946
95324,3600,2964
95325,3600,3012
95326,3600,3128
95327,3600,3140
95328,3600,3146
95329,3600,3200
95330,3600,3211
95331,3600,3213
95332,3600,3274
95333,3600,3311
95334,3600,3315
95335,3600,3459
95336,3600,3460
95337,3600,3526
95338,3600,3556
95339,3600,3968
95340,3600,3673
95341,3600,3680
95342,3600,3744
95343,3600,3745
95344,3600,3815
95345,3600,3953
95346,3600,3958
95347,3600,4137
95348,3600,4169
95349,3600,4244
95350,3600,4255
95351,3600,4270
95352,3600,4282
95353,3600,4285
95354,3600,4318
95355,3600,4333
95356,3600,4337
95357,3600,4504
95358,3600,4531
95359,3601,264
95360,3601,302
95361,3601,518
95362,3601,927
95363,3601,1250
95364,3601,1476
95365,3601,1526
95366,3601,1656
95367,3601,1703
95368,3601,1752
95369,3601,1817
95370,3601,3173
95371,3601,3386
95372,3601,3602
95373,3601,3769
95374,3601,4413
95375,3602,341
95376,3602,518
95377,3602,683
95378,3602,715
95379,3602,768
95380,3602,880
95381,3602,927
95382,3602,1118
95383,3602,2069
95384,3602,3242
95385,3602,3601
95386,3602,3652
95387,3602,3750
95388,3602,4126
95389,3602,4413
95390,3602,4516
95391,3603,261
95392,3603,371
95393,3603,895
95394,3603,3637
95395,3603,3694
95396,3604,1315
95397,3604,1673
95398,3604,1674
95399,3604,2996
95400,3604,4348
95401,3605,1656
95402,3605,1699
95403,3605,2073
95404,3605,2700
95405,3605,3947
95406,3605,4369
95407,3606,315
95408,3606,369
95409,3606,425
95410,3606,468
95411,3606,474
95412,3606,529
95413,3606,654
95414,3606,876
95415,3606,1346
95416,3606,2187
95417,3606,2543
95418,3606,2747
95419,3606,3363
95420,3606,4286
95421,3606,4295
95422,3607,1
95423,3607,63
95424,3607,146
95425,3607,305
95426,3607,449
95427,3607,671
95428,3607,715
95429,3607,886
95430,3607,1304
95431,3607,1425
95432,3607,1496
95433,3607,1682
95434,3607,1927
95435,3607,1928
95436,3607,2089
95437,3607,2215
95438,3607,2315
95439,3607,2408
95440,3607,2410
95441,3607,2469
95442,3607,2598
95443,3607,2753
95444,3607,2940
95445,3607,3215
95446,3607,3420
95447,3607,3787
95448,3607,3844
95449,3607,3982
95450,3607,4006
95451,3607,4020
95452,3607,4351
95453,3607,4376
95454,3608,295
95455,3608,341
95456,3608,445
95457,3608,465
95458,3608,557
95459,3608,1559
95460,3608,1581
95461,3608,1588
95462,3608,1683
95463,3608,1724
95464,3608,2174
95465,3608,2838
95466,3608,2924
95467,3608,3105
95468,3608,3311
95469,3608,3515
95470,3608,3801
95471,3608,3870
95472,3608,3953
95473,3608,4339
95474,3608,4374
95475,3608,4528
95476,3608,4530
95477,3608,4531
95478,3609,121
95479,3609,159
95480,3609,334
95481,3609,538
95482,3609,653
95483,3609,678
95484,3609,719
95485,3609,760
95486,3609,883
95487,3609,1171
95488,3609,1257
95489,3609,1324
95490,3609,1377
95491,3609,1381
95492,3609,1502
95493,3609,1539
95494,3609,1559
95495,3609,1682
95496,3609,1685
95497,3609,1789
95498,3609,2027
95499,3609,2135
95500,3609,2137
95501,3609,2140
95502,3609,2174
95503,3609,2215
95504,3609,2230
95505,3609,2409
95506,3609,2514
95507,3609,2615
95508,3609,2946
95509,3609,2953
95510,3609,3012
95511,3609,3051
95512,3609,3311
95513,3609,3526
95514,3609,3556
95515,3609,3646
95516,3609,3680
95517,3609,3789
95518,3609,3815
95519,3609,3953
95520,3609,4172
95521,3609,4244
95522,3609,4286
95523,3610,32
95524,3610,683
95525,3610,1275
95526,3610,1801
95527,3610,2109
95528,3610,2592
95529,3610,2605
95530,3610,2847
95531,3610,2921
95532,3610,3124
95533,3610,4369
95534,3611,238
95535,3611,717
95536,3611,784
95537,3611,883
95538,3611,1425
95539,3611,2144
95540,3611,2233
95541,3611,2409
95542,3611,2729
95543,3611,2750
95544,3611,3966
95545,3611,3611
95546,3611,3747
95547,3611,3790
95548,3611,3819
95549,3611,4323
95550,3612,3
95551,3612,32
95552,3612,234
95553,3612,236
95554,3612,295
95555,3612,367
95556,3612,374
95557,3612,699
95558,3612,728
95559,3612,1101
95560,3612,1324
95561,3612,1425
95562,3612,1575
95563,3612,1724
95564,3612,1784
95565,3612,1817
95566,3612,1917
95567,3612,2174
95568,3612,2592
95569,3612,2711
95570,3612,2780
95571,3612,3105
95572,3612,3256
95573,3612,3294
95574,3612,3571
95575,3612,3965
95576,3612,4169
95577,3612,4234
95578,3612,4369
95579,3612,4504
95580,3613,6
95581,3613,159
95582,3613,181
95583,3613,394
95584,3613,415
95585,3613,460
95586,3613,653
95587,3613,713
95588,3613,745
95589,3613,760
95590,3613,991
95591,3613,1051
95592,3613,1070
95593,3613,1283
95594,3613,1377
95595,3613,1425
95596,3613,1542
95597,3613,1559
95598,3613,1685
95599,3613,2027
95600,3613,2052
95601,3613,2161
95602,3613,2170
95603,3613,2174
95604,3613,2290
95605,3613,2363
95606,3613,2364
95607,3613,2454
95608,3613,2711
95609,3613,2838
95610,3613,2928
95611,3613,3105
95612,3613,3186
95613,3613,3215
95614,3613,3518
95615,3613,3519
95616,3613,3815
95617,3613,3886
95618,3613,3953
95619,3613,4137
95620,3613,4205
95621,3613,4244
95622,3613,4285
95623,3613,4298
95624,3613,4350
95625,3613,4530
95626,3613,4567
95627,3614,1163
95628,3614,1377
95629,3614,1381
95630,3614,1464
95631,3614,1723
95632,3614,2089
95633,3614,2096
95634,3614,2309
95635,3614,2529
95636,3614,2599
95637,3614,2859
95638,3614,2865
95639,3614,2892
95640,3614,2895
95641,3614,3126
95642,3614,3186
95643,3614,3284
95644,3614,3607
95645,3614,3730
95646,3614,3759
95647,3614,4125
95648,3614,4285
95649,3614,4507
95650,3614,4531
95651,3615,226
95652,3615,610
95653,3615,685
95654,3615,1542
95655,3615,2529
95656,3615,2622
95657,3615,2715
95658,3615,2953
95659,3615,3959
95660,3615,4282
95661,3615,4385
95662,3616,121
95663,3616,176
95664,3616,330
95665,3616,334
95666,3616,355
95667,3616,430
95668,3616,438
95669,3616,600
95670,3616,715
95671,3616,728
95672,3616,869
95673,3616,886
95674,3616,899
95675,3616,1119
95676,3616,1324
95677,3616,1418
95678,3616,1678
95679,3616,1908
95680,3616,2089
95681,3616,2091
95682,3616,2135
95683,3616,2137
95684,3616,2228
95685,3616,2230
95686,3616,2281
95687,3616,2290
95688,3616,2327
95689,3616,2408
95690,3616,2424
95691,3616,2728
95692,3616,2806
95693,3616,2857
95694,3616,2896
95695,3616,3056
95696,3616,3126
95697,3616,3196
95698,3616,3256
95699,3616,3519
95700,3616,3528
95701,3616,3965
95702,3616,4244
95703,3616,4248
95704,3616,4556
95705,3616,4586
95706,3617,97
95707,3617,223
95708,3617,305
95709,3617,357
95710,3617,574
95711,3617,812
95712,3617,970
95713,3617,1151
95714,3617,1273
95715,3617,1372
95716,3617,1430
95717,3617,1616
95718,3617,1633
95719,3617,1756
95720,3617,1772
95721,3617,1786
95722,3617,1871
95723,3617,1878
95724,3617,2012
95725,3617,2056
95726,3617,2069
95727,3617,2198
95728,3617,2297
95729,3617,2655
95730,3617,2725
95731,3617,2823
95732,3617,3113
95733,3617,3247
95734,3617,3509
95735,3617,3777
95736,3617,3924
95737,3617,4005
95738,3617,4229
95739,3617,4274
95740,3617,4315
95741,3617,4339
95742,3617,4413
95743,3617,4578
95744,3618,203
95745,3618,296
95746,3618,297
95747,3618,357
95748,3618,371
95749,3618,746
95750,3618,1273
95751,3618,1529
95752,3618,1809
95753,3618,2004
95754,3618,2120
95755,3618,2255
95756,3618,2529
95757,3618,2655
95758,3618,2783
95759,3618,2786
95760,3618,2823
95761,3618,3141
95762,3618,3247
95763,3618,3801
95764,3618,3804
95765,3618,3810
95766,3618,3812
95767,3618,3839
95768,3618,3848
95769,3618,4286
95770,3618,4295
95771,3618,4435
95772,3618,4569
95773,3619,121
95774,3619,122
95775,3619,159
95776,3619,181
95777,3619,239
95778,3619,283
95779,3619,304
95780,3619,305
95781,3619,334
95782,3619,351
95783,3619,387
95784,3619,415
95785,3619,438
95786,3619,449
95787,3619,456
95788,3619,474
95789,3619,538
95790,3619,539
95791,3619,545
95792,3619,565
95793,3619,653
95794,3619,704
95795,3619,721
95796,3619,1108
95797,3619,754
95798,3619,759
95799,3619,760
95800,3619,835
95801,3619,842
95802,3619,879
95803,3619,901
95804,3619,948
95805,3619,951
95806,3619,993
95807,3619,1093
95808,3619,1101
95809,3619,1171
95810,3619,1175
95811,3619,1206
95812,3619,1279
95813,3619,1281
95814,3619,1324
95815,3619,1400
95816,3619,1412
95817,3619,1425
95818,3619,1456
95819,3619,1609
95820,3619,1678
95821,3619,1794
95822,3619,1805
95823,3619,1806
95824,3619,1815
95825,3619,1871
95826,3619,2089
95827,3619,2091
95828,3619,2100
95829,3619,2135
95830,3619,2137
95831,3619,2161
95832,3619,2168
95833,3619,2194
95834,3619,2215
95835,3619,2281
95836,3619,2318
95837,3619,2320
95838,3619,2363
95839,3619,2367
95840,3619,2403
95841,3619,2424
95842,3619,2430
95843,3619,2440
95844,3619,2454
95845,3619,2455
95846,3619,2495
95847,3619,2496
95848,3619,2564
95849,3619,2584
95850,3619,2608
95851,3619,2612
95852,3619,2613
95853,3619,2615
95854,3619,2688
95855,3619,2689
95856,3619,2697
95857,3619,2704
95858,3619,2738
95859,3619,2753
95860,3619,2803
95861,3619,2805
95862,3619,2806
95863,3619,2811
95864,3619,2833
95865,3619,2854
95866,3619,2892
95867,3619,2940
95868,3619,2946
95869,3619,2955
95870,3619,2973
95871,3619,2975
95872,3619,3002
95873,3619,3004
95874,3619,3012
95875,3619,3032
95876,3619,3056
95877,3619,3105
95878,3619,3126
95879,3619,3132
95880,3619,3145
95881,3619,3186
95882,3619,3197
95883,3619,3206
95884,3619,3213
95885,3619,3377
95886,3619,3391
95887,3619,3435
95888,3619,3458
95889,3619,3497
95890,3619,3538
95891,3619,3556
95892,3619,3576
95893,3619,3578
95894,3619,3580
95895,3619,3673
95896,3619,3688
95897,3619,3718
95898,3619,3730
95899,3619,3779
95900,3619,3780
95901,3619,3789
95902,3619,3790
95903,3619,3793
95904,3619,3815
95905,3619,3844
95906,3619,3905
95907,3619,3952
95908,3619,3953
95909,3619,3965
95910,3619,3979
95911,3619,3987
95912,3619,4020
95913,3619,4027
95914,3619,4137
95915,3619,4151
95916,3619,4157
95917,3619,4241
95918,3619,4244
95919,3619,4246
95920,3619,4248
95921,3619,4255
95922,3619,4269
95923,3619,4281
95924,3619,4282
95925,3619,4285
95926,3619,4286
95927,3619,4321
95928,3619,4333
95929,3619,4351
95930,3619,4372
95931,3619,4442
95932,3619,4556
95933,3620,261
95934,3620,584
95935,3620,804
95936,3620,895
95937,3620,1059
95938,3620,1060
95939,3620,1200
95940,3620,1912
95941,3620,3091
95942,3620,3457
95943,3620,3621
95944,3620,3637
95945,3620,4098
95946,3620,4191
95947,3620,4260
95948,3621,261
95949,3621,584
95950,3621,804
95951,3621,895
95952,3621,1059
95953,3621,1060
95954,3621,1071
95955,3621,1200
95956,3621,1201
95957,3621,1351
95958,3621,1439
95959,3621,1553
95960,3621,1696
95961,3621,1912
95962,3621,2584
95963,3621,3091
95964,3621,3457
95965,3621,3620
95966,3621,3637
95967,3621,4098
95968,3621,4186
95969,3621,4191
95970,3621,4260
95971,3621,4336
95972,3622,122
95973,3622,261
95974,3622,292
95975,3622,557
95976,3622,584
95977,3622,670
95978,3622,879
95979,3622,895
95980,3622,1059
95981,3622,1161
95982,3622,1162
95983,3622,1200
95984,3622,1201
95985,3622,1377
95986,3622,1553
95987,3622,1696
95988,3622,1786
95989,3622,1809
95990,3622,2299
95991,3622,3002
95992,3622,3100
95993,3622,3457
95994,3622,3620
95995,3622,3621
95996,3622,3637
95997,3622,4260
95998,3623,261
95999,3623,584
96000,3623,895
96001,3623,1071
96002,3623,1200
96003,3623,2075
96004,3623,2618
96005,3623,3091
96006,3623,3260
96007,3623,3360
96008,3623,3620
96009,3623,3621
96010,3623,3637
96011,3623,4098
96012,3623,4253
96013,3623,4342
96014,3624,261
96015,3624,584
96016,3624,895
96017,3624,3637
96018,3625,325
96019,3625,358
96020,3625,478
96021,3625,538
96022,3625,675
96023,3625,706
96024,3625,922
96025,3625,1725
96026,3625,2027
96027,3625,2100
96028,3625,2194
96029,3625,2221
96030,3625,2968
96031,3625,3526
96032,3625,3725
96033,3625,4020
96034,3625,4286
96035,3626,203
96036,3626,326
96037,3626,742
96038,3626,791
96039,3626,863
96040,3626,906
96041,3626,961
96042,3626,1078
96043,3626,1207
96044,3626,1273
96045,3626,1343
96046,3626,1534
96047,3626,1878
96048,3626,2056
96049,3626,2408
96050,3626,2497
96051,3626,2512
96052,3626,2584
96053,3626,2596
96054,3626,2730
96055,3626,2772
96056,3626,2948
96057,3626,2988
96058,3626,3040
96059,3626,3113
96060,3626,3191
96061,3626,3207
96062,3626,3317
96063,3626,3856
96064,3626,4006
96065,3626,4115
96066,3626,4145
96067,3626,4239
96068,3626,4270
96069,3626,4286
96070,3626,4314
96071,3626,4327
96072,3626,4566
96073,3626,4583
96074,3627,13
96075,3627,215
96076,3627,388
96077,3627,566
96078,3627,1171
96079,3627,2401
96080,3627,3012
96081,3627,3740
96082,3627,3953
96083,3628,55
96084,3628,2360
96085,3628,2943
96086,3628,3777
96087,3628,3924
96088,3629,261
96089,3629,575
96090,3629,895
96091,3629,1200
96092,3629,1377
96093,3629,1553
96094,3629,1912
96095,3629,2299
96096,3629,3091
96097,3629,3457
96098,3629,3637
96099,3629,3873
96100,3629,4286
96101,3630,1381
96102,3630,2953
96103,3630,4286
96104,3632,1597
96105,3633,32
96106,3633,205
96107,3633,235
96108,3633,236
96109,3633,672
96110,3633,959
96111,3633,1106
96112,3633,1171
96113,3633,1278
96114,3633,1366
96115,3633,1414
96116,3633,1425
96117,3633,1502
96118,3633,1646
96119,3633,2089
96120,3633,2215
96121,3633,2401
96122,3633,2561
96123,3633,2771
96124,3633,2895
96125,3633,2928
96126,3633,2975
96127,3633,3186
96128,3633,3304
96129,3633,3324
96130,3633,3459
96131,3633,3556
96132,3633,3640
96133,3633,3744
96134,3633,3801
96135,3633,3837
96136,3633,3896
96137,3633,3953
96138,3633,3972
96139,3633,4282
96140,3633,4286
96141,3633,4361
96142,3633,4509
96143,3633,4527
96144,3634,1337
96145,3634,1375
96146,3634,1543
96147,3634,2801
96148,3634,3081
96149,3634,3164
96150,3634,3234
96151,3634,3384
96152,3634,4136
96153,3635,3
96154,3635,56
96155,3635,1982
96156,3635,2408
96157,3636,140
96158,3636,311
96159,3636,375
96160,3636,561
96161,3636,580
96162,3636,744
96163,3636,865
96164,3636,1001
96165,3636,1376
96166,3636,1411
96167,3636,1969
96168,3636,2174
96169,3636,2260
96170,3636,2314
96171,3636,2408
96172,3636,2469
96173,3636,2632
96174,3636,2681
96175,3636,2752
96176,3636,2924
96177,3636,3131
96178,3636,3215
96179,3636,3233
96180,3636,3234
96181,3636,3286
96182,3636,3291
96183,3636,3384
96184,3636,3452
96185,3636,3478
96186,3636,3607
96187,3636,3760
96188,3636,3868
96189,3636,3999
96190,3636,4112
96191,3636,4149
96192,3636,4162
96193,3636,4286
96194,3636,4297
96195,3636,4298
96196,3636,4532
96197,3637,261
96198,3637,299
96199,3637,330
96200,3637,342
96201,3637,431
96202,3637,575
96203,3637,807
96204,3637,848
96205,3637,895
96206,3637,1087
96207,3637,1239
96208,3637,1439
96209,3637,1532
96210,3637,1646
96211,3637,1791
96212,3637,2015
96213,3637,2111
96214,3637,2408
96215,3637,2618
96216,3637,3086
96217,3637,3168
96218,3637,3250
96219,3637,4186
96220,3637,4342
96221,3637,4480
96222,3638,264
96223,3638,484
96224,3638,626
96225,3638,718
96226,3638,978
96227,3638,1570
96228,3638,2539
96229,3638,2751
96230,3638,4006
96231,3638,4083
96232,3638,4286
96233,3638,4571
96234,3639,387
96235,3639,792
96236,3639,998
96237,3639,1061
96238,3639,1559
96239,3639,1588
96240,3639,2091
96241,3639,2101
96242,3639,2681
96243,3639,2715
96244,3639,2868
96245,3639,2888
96246,3639,3199
96247,3639,3636
96248,3639,3640
96249,3639,3789
96250,3639,3987
96251,3639,3999
96252,3639,4286
96253,3639,4360
96254,3639,4502
96255,3639,4530
96256,3639,4531
96257,3640,56
96258,3640,83
96259,3640,109
96260,3640,143
96261,3640,371
96262,3640,452
96263,3640,524
96264,3640,538
96265,3640,543
96266,3640,688
96267,3640,690
96268,3640,692
96269,3640,695
96270,3640,760
96271,3640,784
96272,3640,824
96273,3640,832
96274,3640,886
96275,3640,907
96276,3640,916
96277,3640,932
96278,3640,938
96279,3640,966
96280,3640,989
96281,3640,1013
96282,3640,1049
96283,3640,1093
96284,3640,1171
96285,3640,1248
96286,3640,1299
96287,3640,1304
96288,3640,1358
96289,3640,1377
96290,3640,1381
96291,3640,1425
96292,3640,1431
96293,3640,1456
96294,3640,1466
96295,3640,1539
96296,3640,1541
96297,3640,1542
96298,3640,1588
96299,3640,1685
96300,3640,1702
96301,3640,1719
96302,3640,1742
96303,3640,1763
96304,3640,1872
96305,3640,1909
96306,3640,2002
96307,3640,2073
96308,3640,2106
96309,3640,2110
96310,3640,2140
96311,3640,2143
96312,3640,2149
96313,3640,2161
96314,3640,2164
96315,3640,2174
96316,3640,2408
96317,3640,2445
96318,3640,2475
96319,3640,2496
96320,3640,2529
96321,3640,2681
96322,3640,2752
96323,3640,2837
96324,3640,2870
96325,3640,3002
96326,3640,3005
96327,3640,3007
96328,3640,3008
96329,3640,3012
96330,3640,3055
96331,3640,3089
96332,3640,3096
96333,3640,3107
96334,3640,3127
96335,3640,3153
96336,3640,3238
96337,3640,3274
96338,3640,3323
96339,3640,3334
96340,3640,3400
96341,3640,3449
96342,3640,3459
96343,3640,3513
96344,3640,3519
96345,3640,3522
96346,3640,3540
96347,3640,3544
96348,3640,3546
96349,3640,3552
96350,3640,3636
96351,3640,3642
96352,3640,3644
96353,3640,3645
96354,3640,3646
96355,3640,3701
96356,3640,3999
96357,3640,4008
96358,3640,4019
96359,3640,4137
96360,3640,4158
96361,3640,4279
96362,3640,4282
96363,3640,4285
96364,3640,4286
96365,3640,4298
96366,3640,4385
96367,3640,4497
96368,3640,4531
96369,3641,2
96370,3641,81
96371,3641,109
96372,3641,306
96373,3641,758
96374,3641,774
96375,3641,966
96376,3641,1011
96377,3641,1260
96378,3641,1299
96379,3641,1351
96380,3641,1377
96381,3641,1381
96382,3641,1508
96383,3641,1559
96384,3641,1580
96385,3641,1643
96386,3641,1724
96387,3641,1742
96388,3641,1763
96389,3641,1833
96390,3641,1847
96391,3641,1872
96392,3641,2073
96393,3641,2140
96394,3641,2164
96395,3641,2203
96396,3641,2408
96397,3641,2415
96398,3641,2578
96399,3641,2579
96400,3641,2609
96401,3641,2610
96402,3641,2806
96403,3641,3012
96404,3641,3089
96405,3641,3107
96406,3641,3238
96407,3641,3349
96408,3641,3517
96409,3641,3519
96410,3641,3528
96411,3641,3640
96412,3641,3642
96413,3641,3645
96414,3641,3701
96415,3641,3741
96416,3641,4353
96417,3641,4436
96418,3641,4485
96419,3641,4487
96420,3641,4493
96421,3642,4
96422,3642,6
96423,3642,32
96424,3642,44
96425,3642,83
96426,3642,111
96427,3642,1107
96428,3642,1095
96429,3642,1146
96430,3642,1248
96431,3642,1257
96432,3642,1299
96433,3642,1377
96434,3642,1381
96435,3642,1682
96436,3642,1702
96437,3642,1872
96438,3642,2140
96439,3642,2401
96440,3642,2408
96441,3642,2677
96442,3642,3008
96443,3642,3089
96444,3642,3311
96445,3642,3313
96446,3642,3459
96447,3642,3640
96448,3642,3645
96449,3642,3815
96450,3642,3819
96451,3642,4282
96452,3642,4393
96453,3643,39
96454,3643,227
96455,3643,876
96456,3643,2543
96457,3643,2786
96458,3643,3934
96459,3643,4006
96460,3643,4094
96461,3643,4295
96462,3644,11
96463,3644,109
96464,3644,256
96465,3644,269
96466,3644,313
96467,3644,647
96468,3644,852
96469,3644,907
96470,3644,1299
96471,3644,1377
96472,3644,3640
96473,3644,4484
96474,3645,6
96475,3645,9
96476,3645,18
96477,3645,760
96478,3645,1260
96479,3645,1381
96480,3645,1702
96481,3645,1871
96482,3645,2140
96483,3645,2408
96484,3645,2410
96485,3645,3044
96486,3645,3153
96487,3645,3459
96488,3645,3494
96489,3645,3640
96490,3645,3642
96491,3645,3646
96492,3645,3819
96493,3645,4376
96494,3645,4385
96495,3646,4
96496,3646,325
96497,3646,755
96498,3646,1377
96499,3646,1425
96500,3646,1651
96501,3646,1872
96502,3646,2140
96503,3646,2523
96504,3646,2524
96505,3646,3012
96506,3646,3089
96507,3646,3145
96508,3646,3329
96509,3646,3640
96510,3646,3645
96511,3646,3701
96512,3646,3953
96513,3647,834
96514,3647,1260
96515,3647,1539
96516,3647,2333
96517,3647,2897
96518,3647,3238
96519,3647,3640
96520,3648,239
96521,3648,325
96522,3648,387
96523,3648,688
96524,3648,751
96525,3648,760
96526,3648,883
96527,3648,1083
96528,3648,1171
96529,3648,1223
96530,3648,1377
96531,3648,1502
96532,3648,1512
96533,3648,1559
96534,3648,1588
96535,3648,1685
96536,3648,1693
96537,3648,1763
96538,3648,1784
96539,3648,1992
96540,3648,2027
96541,3648,2089
96542,3648,2140
96543,3648,2174
96544,3648,2215
96545,3648,2403
96546,3648,2529
96547,3648,2577
96548,3648,2615
96549,3648,2738
96550,3648,2892
96551,3648,2946
96552,3648,2955
96553,3648,3004
96554,3648,3012
96555,3648,3186
96556,3648,3213
96557,3648,3304
96558,3648,3449
96559,3648,3500
96560,3648,3526
96561,3648,3551
96562,3648,3556
96563,3648,3663
96564,3648,3789
96565,3648,3835
96566,3648,3951
96567,3648,3953
96568,3648,3979
96569,3648,4282
96570,3648,4286
96571,3648,4351
96572,3648,4530
96573,3648,4531
96574,3649,13
96575,3649,18
96576,3649,32
96577,3649,128
96578,3649,181
96579,3649,214
96580,3649,259
96581,3649,282
96582,3649,371
96583,3649,545
96584,3649,546
96585,3649,548
96586,3649,557
96587,3649,659
96588,3649,721
96589,3649,722
96590,3649,1108
96591,3649,740
96592,3649,782
96593,3649,785
96594,3649,835
96595,3649,842
96596,3649,886
96597,3649,894
96598,3649,913
96599,3649,920
96600,3649,924
96601,3649,993
96602,3649,1008
96603,3649,1028
96604,3649,1047
96605,3649,1114
96606,3649,1148
96607,3649,1183
96608,3649,1206
96609,3649,1279
96610,3649,1324
96611,3649,1395
96612,3649,1400
96613,3649,1412
96614,3649,1425
96615,3649,1467
96616,3649,1504
96617,3649,1559
96618,3649,1609
96619,3649,1651
96620,3649,1685
96621,3649,1687
96622,3649,1805
96623,3649,1806
96624,3649,1897
96625,3649,1996
96626,3649,2018
96627,3649,2089
96628,3649,2161
96629,3649,2174
96630,3649,2176
96631,3649,2207
96632,3649,2215
96633,3649,2247
96634,3649,2320
96635,3649,2409
96636,3649,2440
96637,3649,2448
96638,3649,2454
96639,3649,2584
96640,3649,2605
96641,3649,2607
96642,3649,2613
96643,3649,2658
96644,3649,2688
96645,3649,2722
96646,3649,2753
96647,3649,2816
96648,3649,2833
96649,3649,2854
96650,3649,2906
96651,3649,2919
96652,3649,2935
96653,3649,2973
96654,3649,2974
96655,3649,2975
96656,3649,2979
96657,3649,3001
96658,3649,3032
96659,3649,3104
96660,3649,3213
96661,3649,3311
96662,3649,3331
96663,3649,3334
96664,3649,3349
96665,3649,3380
96666,3649,3400
96667,3649,3410
96668,3649,3435
96669,3649,3461
96670,3649,3479
96671,3649,3546
96672,3649,3551
96673,3649,3563
96674,3649,3968
96675,3649,3591
96676,3649,3663
96677,3649,3673
96678,3649,3718
96679,3649,3741
96680,3649,3759
96681,3649,3780
96682,3649,3789
96683,3649,3796
96684,3649,3800
96685,3649,3902
96686,3649,3905
96687,3649,3908
96688,3649,3952
96689,3649,3977
96690,3649,3987
96691,3649,3997
96692,3649,4024
96693,3649,4049
96694,3649,4055
96695,3649,4135
96696,3649,4141
96697,3649,4241
96698,3649,4269
96699,3649,4285
96700,3649,4286
96701,3649,4366
96702,3649,4442
96703,3649,4477
96704,3649,4530
96705,3649,4531
96706,3649,4574
96707,3649,4582
96708,3650,21
96709,3650,203
96710,3650,567
96711,3650,760
96712,3650,906
96713,3650,1377
96714,3650,1784
96715,3650,2582
96716,3650,2711
96717,3650,2982
96718,3650,3871
96719,3650,4145
96720,3650,4282
96721,3650,4286
96722,3650,4432
96723,3650,4504
96724,3650,4531
96725,3650,4535
96726,3650,4583
96727,3651,66
96728,3651,305
96729,3651,311
96730,3651,725
96731,3651,849
96732,3651,888
96733,3651,1183
96734,3651,1212
96735,3651,1220
96736,3651,1257
96737,3651,1381
96738,3651,1405
96739,3651,1682
96740,3651,1925
96741,3651,2089
96742,3651,2410
96743,3651,2833
96744,3651,2946
96745,3651,3640
96746,3651,3819
96747,3651,3940
96748,3651,4094
96749,3651,4286
96750,3652,94
96751,3652,151
96752,3652,233
96753,3652,235
96754,3652,254
96755,3652,341
96756,3652,351
96757,3652,384
96758,3652,387
96759,3652,714
96760,3652,715
96761,3652,1559
96762,3652,1895
96763,3652,1928
96764,3652,2215
96765,3652,2234
96766,3652,2745
96767,3652,2773
96768,3652,3121
96769,3652,3125
96770,3652,3274
96771,3652,3321
96772,3652,3452
96773,3652,3602
96774,3652,3851
96775,3652,3871
96776,3652,4348
96777,3652,4403
96778,3652,4583
96779,3653,3
96780,3653,18
96781,3653,32
96782,3653,318
96783,3653,555
96784,3653,687
96785,3653,1077
96786,3653,1592
96787,3653,1930
96788,3653,2191
96789,3653,2199
96790,3653,2430
96791,3653,3178
96792,3653,3546
96793,3653,3706
96794,3653,3916
96795,3653,4334
96796,3653,4362
96797,3653,4527
96798,3653,4530
96799,3654,308
96800,3654,442
96801,3654,517
96802,3654,600
96803,3654,797
96804,3654,811
96805,3654,1153
96806,3654,1379
96807,3654,1768
96808,3654,1774
96809,3654,1809
96810,3654,2013
96811,3654,2143
